(34, '26-04-24', 'Frosinone', 'Salernitana', '3-0', 'Inter', 20, 2)
(34, '27-04-24', 'Juventus', 'Milan', '0-0', 'Inter', 20, 2)
(34, '27-04-24', 'Lazio', 'Verona', '1-0', 'Inter', 20, 2)
(34, '27-04-24', 'Lecce', 'Monza', '1-1', 'Inter', 20, 2)
(34, '28-04-24', 'Bologna', 'Udinese', '1-1', 'Inter', 20, 2)
(34, '28-04-24', 'Atalanta', 'Empoli', '2-0', 'Inter', 20, 2)
(34, '28-04-24', 'Inter', 'Torino', '2-0', 'Inter', 20, 2)
(34, '28-04-24', 'Napoli', 'Roma', '2-2', 'Inter', 21, 2)
(34, '28-04-24', 'Fiorentina', 'Sassuolo', '5-1', 'Inter', 21, 2)
(34, '29-04-24', 'Genoa', 'Cagliari', '3-0', 'Inter', 21, 2)
(35, '03-05-24', 'Torino', 'Bologna', '0-0', 'Inter', 21, 2)
(35, '04-05-24', 'Sassuolo', 'Inter', '1-0', 'Sassuolo', 1, 2)
(35, '04-05-24', 'Monza', 'Lazio', '2-2', 'Sassuolo', 1, 2)
(35, '05-05-24', 'Empoli', 'Frosinone', '0-0', 'Sassuolo', 1, 2)
(35, '05-05-24', 'Cagliari', 'Lecce', '1-1', 'Sassuolo', 1, 2)
(35, '05-05-24', 'Roma', 'Juventus', '1-1', 'Sassuolo', 1, 2)
(35, '05-05-24', 'Verona', 'Fiorentina', '2-1', 'Sassuolo', 1, 2)
(35, '05-05-24', 'Milan', 'Genoa', '3-3', 'Sassuolo', 1, 2)
(35, '06-05-24', 'Salernitana', 'Atalanta', '1-2', 'Sassuolo', 1, 2)
(35, '06-05-24', 'Udinese', 'Napoli', '1-1', 'Sassuolo', 1, 2)
(36, '10-05-24', 'Frosinone', 'Inter', '0-5', 'Sassuolo', 1, 2)
(36, '11-05-24', 'Napoli', 'Bologna', '0-2', 'Sassuolo', 1, 2)
(36, '11-05-24', 'Milan', 'Cagliari', '5-1', 'Sassuolo', 1, 2)
(36, '12-05-24', 'Verona', 'Torino', '1-2', 'Sassuolo', 1, 2)
(36, '12-05-24', 'Juventus', 'Salernitana', '1-1', 'Sassuolo', 1, 2)
(36, '12-05-24', 'Atalanta', 'Roma', '2-1', 'Sassuolo', 1, 2)
(36, '12-05-24', 'Genoa', 'Sassuolo', '2-1', 'Genoa', 1, 1)
(36, '12-05-24', 'Lazio', 'Empoli', '2-0', 'Genoa', 1, 1)
(36, '13-05-24', 'Lecce', 'Udinese', '0-2', 'Genoa', 1, 1)
(36, '13-05-24', 'Fiorentina', 'Monza', '2-1', 'Genoa', 1, 1)
(37, '17-05-24', 'Fiorentina', 'Napoli', '2-2', 'Genoa', 1, 1)
(37, '18-05-24', 'Lecce', 'Atalanta', '0-2', 'Genoa', 1, 1)
(37, '18-05-24', 'Torino', 'Milan', '3-1', 'Genoa', 1, 1)
(37, '19-05-24', 'Monza', 'Frosinone', '0-1', 'Genoa', 1, 1)
(37, '19-05-24', 'Sassuolo', 'Cagliari', '0-2', 'Genoa', 1, 1)
(37, '19-05-24', 'Inter', 'Lazio', '1-1', 'Genoa', 1, 1)
(37, '19-05-24', 'Roma', 'Genoa', '1-0', 'Roma', 1, 2)
(37, '19-05-24', 'Udinese', 'Empoli', '1-1', 'Roma', 1, 2)
(37, '20-05-24', 'Salernitana', 'Verona', '1-2', 'Roma', 1, 2)
(37, '20-05-24', 'Bologna', 'Juventus', '3-3', 'Roma', 1, 2)
(38, '23-05-24', 'Cagliari', 'Fiorentina', '2-3', 'Roma', 1, 2)
(38, '24-05-24', 'Genoa', 'Bologna', '2-0', 'Roma', 1, 2)
(38, '25-05-24', 'Juventus', 'Monza', '2-0', 'Roma', 1, 2)
(38, '25-05-24', 'Milan', 'Salernitana', '3-3', 'Roma', 1, 2)
(38, '26-05-24', 'Frosinone', 'Udinese', '0-1', 'Roma', 1, 2)
(38, '26-05-24', 'Napoli', 'Lecce', '0-0', 'Roma', 1, 2)
(38, '26-05-24', 'Lazio', 'Sassuolo', '1-1', 'Roma', 1, 2)
(38, '26-05-24', 'Empoli', 'Roma', '2-1', 'Empoli', 1, 1)
(38, '26-05-24', 'Verona', 'Inter', '2-2', 'Empoli', 1, 1)
(38, '26-05-24', 'Atalanta', 'Torino', '3-0', 'Empoli', 1, 1)
